,precision,recall,thresholds
0,0.11370262390670553,1.0,-1.0000000013119057
1,0.11403508771929824,1.0,-0.9572944166460879
2,0.11436950146627566,1.0,-0.9538799467887462
3,0.11470588235294117,1.0,-0.9515723392422697
4,0.11275964391691394,0.9743589743589743,-0.9497145852830022
5,0.1130952380952381,0.9743589743589743,-0.9495555501664569
6,0.11343283582089553,0.9743589743589743,-0.9466977856262782
7,0.11377245508982035,0.9743589743589743,-0.9348818691630895
8,0.11411411411411411,0.9743589743589743,-0.9270699970072196
9,0.1144578313253012,0.9743589743589743,-0.922283722941833
10,0.1148036253776435,0.9743589743589743,-0.9219816365448559
11,0.11515151515151516,0.9743589743589743,-0.9206251051067471
12,0.11246200607902736,0.9487179487179487,-0.9181066713627642
13,0.11280487804878049,0.9487179487179487,-0.9142875041113877
14,0.11314984709480122,0.9487179487179487,-0.9099782002093443
15,0.11349693251533742,0.9487179487179487,-0.8997822765884437
16,0.11384615384615385,0.9487179487179487,-0.8952306177648756
17,0.11419753086419752,0.9487179487179487,-0.8940673017700151
18,0.11455108359133127,0.9487179487179487,-0.893632755457294
19,0.11490683229813664,0.9487179487179487,-0.8909617038202997
20,0.11526479750778816,0.9487179487179487,-0.8863972975156696
21,0.115625,0.9487179487179487,-0.8820242300281094
22,0.11598746081504702,0.9487179487179487,-0.8780678841204017
23,0.11635220125786164,0.9487179487179487,-0.8768622312844677
24,0.1167192429022082,0.9487179487179487,-0.8741891845368942
25,0.11708860759493671,0.9487179487179487,-0.8734223261976369
26,0.11746031746031746,0.9487179487179487,-0.8730030986356089
27,0.1178343949044586,0.9487179487179487,-0.8718330489580534
28,0.1182108626198083,0.9487179487179487,-0.8673055956269853
29,0.11858974358974358,0.9487179487179487,-0.8658331063032989
30,0.1189710610932476,0.9487179487179487,-0.8652530761958307
31,0.11935483870967742,0.9487179487179487,-0.865111521593779
32,0.11974110032362459,0.9487179487179487,-0.863062223074529
33,0.12012987012987013,0.9487179487179487,-0.8611959667295338
34,0.12052117263843648,0.9487179487179487,-0.8605991103250626
35,0.12091503267973856,0.9487179487179487,-0.860389303018111
36,0.12131147540983607,0.9487179487179487,-0.8592644705374541
37,0.12171052631578948,0.9487179487179487,-0.8570534184652173
38,0.12211221122112212,0.9487179487179487,-0.8553770186159018
39,0.12251655629139073,0.9487179487179487,-0.8538440202279691
40,0.12292358803986711,0.9487179487179487,-0.8535034704620746
41,0.11705685618729098,0.8974358974358975,-0.8498340956552288
42,0.1174496644295302,0.8974358974358975,-0.8492752563184089
43,0.11784511784511785,0.8974358974358975,-0.8490609981594436
44,0.11824324324324324,0.8974358974358975,-0.8489807941058023
45,0.11864406779661017,0.8974358974358975,-0.8472257974766809
46,0.11904761904761904,0.8974358974358975,-0.8462026664229606
47,0.11945392491467577,0.8974358974358975,-0.8461247537346617
48,0.11986301369863013,0.8974358974358975,-0.8432879862795489
49,0.12027491408934708,0.8974358974358975,-0.8408271427385784
50,0.1206896551724138,0.8974358974358975,-0.8388529939562954
51,0.12110726643598616,0.8974358974358975,-0.8377956261590391
52,0.12152777777777778,0.8974358974358975,-0.8357098267334422
53,0.12195121951219512,0.8974358974358975,-0.8355067545941559
54,0.12237762237762238,0.8974358974358975,-0.8322779074595887
55,0.12280701754385964,0.8974358974358975,-0.8318703771543279
56,0.12323943661971831,0.8974358974358975,-0.8313556275913931
57,0.12367491166077739,0.8974358974358975,-0.831000018306008
58,0.12411347517730496,0.8974358974358975,-0.8296584348263316
59,0.12455516014234876,0.8974358974358975,-0.8296009653431785
60,0.125,0.8974358974358975,-0.8295656810585122
61,0.12186379928315412,0.8717948717948718,-0.828585041611791
62,0.11870503597122302,0.8461538461538461,-0.8280886622908917
63,0.11913357400722022,0.8461538461538461,-0.8277024083146671
64,0.11956521739130435,0.8461538461538461,-0.8258313120343976
65,0.12,0.8461538461538461,-0.8257232017930719
66,0.12043795620437957,0.8461538461538461,-0.8252776404366322
67,0.12087912087912088,0.8461538461538461,-0.8250522504840562
68,0.1213235294117647,0.8461538461538461,-0.824116965386039
69,0.12177121771217712,0.8461538461538461,-0.8240657605392492
70,0.12267657992565056,0.8461538461538461,-0.8212917643598805
71,0.12313432835820895,0.8461538461538461,-0.8210173130591766
72,0.12359550561797752,0.8461538461538461,-0.8202103659386403
73,0.12406015037593984,0.8461538461538461,-0.8201066064598861
74,0.12452830188679245,0.8461538461538461,-0.8199522151344335
75,0.125,0.8461538461538461,-0.8195423868635324
76,0.12547528517110265,0.8461538461538461,-0.8194959427805786
77,0.12595419847328243,0.8461538461538461,-0.8180080778467442
78,0.12643678160919541,0.8461538461538461,-0.8176112187369192
79,0.12692307692307692,0.8461538461538461,-0.8174435989828925
80,0.1274131274131274,0.8461538461538461,-0.8168562600622793
81,0.12790697674418605,0.8461538461538461,-0.8164704161103752
82,0.12840466926070038,0.8461538461538461,-0.8159904253155359
83,0.12890625,0.8461538461538461,-0.8147942949608633
84,0.12941176470588237,0.8461538461538461,-0.8129205343510769
85,0.12992125984251968,0.8461538461538461,-0.8126597555664141
86,0.13043478260869565,0.8461538461538461,-0.8114736957633831
87,0.13095238095238096,0.8461538461538461,-0.8114383631318811
88,0.13147410358565736,0.8461538461538461,-0.8111460798975796
89,0.132,0.8461538461538461,-0.8108400619398934
90,0.13253012048192772,0.8461538461538461,-0.8106273140422027
91,0.12903225806451613,0.8205128205128205,-0.8100984269119457
92,0.12955465587044535,0.8205128205128205,-0.8100201286582807
93,0.13008130081300814,0.8205128205128205,-0.8099941739233802
