,KNN,KNN,KNN_opt,KNN_opt,SVC,SVC,SVC_opt,SVC_opt,RFC,RFC,RFC_opt,RFC_opt,GaussianNB,GaussianNB,LogReg,LogReg,LogReg_opt,LogReg_opt
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
fit_time,0.003653144836425781,0.000303998956109887,0.003934717178344727,0.00047634255864894767,0.010825395584106445,0.00029899581517753,0.014234209060668945,7.564740111115181e-05,0.0603827953338623,0.0003503641695143142,0.06666445732116699,0.0006839489597695756,0.004191398620605469,0.00046493233750632176,0.034964704513549806,0.009177513658758329,0.018770360946655275,0.005421252380561099
score_time,0.007142782211303711,0.0066634149965191375,0.004519271850585938,0.00038012092524407175,0.005498170852661133,0.0003269331229158885,0.00652618408203125,0.00016651591205635454,0.006416034698486328,0.00013925547339199837,0.0065673828125,8.22012840315087e-05,0.0026937484741210937,0.00023987756402750333,0.0028441905975341796,0.00016199841564868312,0.0025493621826171873,0.00023721452903325535
test_precision,0.26666666666666666,0.43461349368017665,0.26666666666666666,0.43461349368017665,0.1424730615296653,0.029588520565986126,0.11386036801264458,0.0036505371190403845,0.2733333333333333,0.18618986725025255,0.2642857142857143,0.062087641954310935,0.11494741506948722,0.011426906238086712,0.1406820578640004,0.019148751254606005,0.16165389234811417,0.02095212652759488
train_precision,0.666010101010101,0.0816113016104759,0.666010101010101,0.0816113016104759,0.29420517218643705,0.041596784224793945,0.11433169690415246,0.001357359439584074,0.9456722071460877,0.016520174741304877,0.9456722071460877,0.016520174741304877,0.11917134991385078,0.006320735982453429,0.1956889456455807,0.016360064801330714,0.19688353063135114,0.01845330159745782
test_recall,0.026666666666666665,0.03651483716701107,0.026666666666666665,0.03651483716701107,0.33416666666666667,0.12931443160847214,1.0,0.0,0.06333333333333332,0.04423344009030071,0.1025,0.034810997623675705,0.96,0.08944271909999157,0.43666666666666665,0.10693813112678231,0.4608333333333333,0.1164283279771532
train_recall,0.09288274449564772,0.03071737890312459,0.09288274449564772,0.03071737890312459,0.6891961085509474,0.04779456336907203,1.0,0.0,1.0,0.0,1.0,0.0,0.993599590373784,0.008764589231246138,0.5864311315924219,0.03251791084199749,0.5224270353302611,0.03836215669928672
test_f1,0.04722222222222222,0.06484787516627084,0.04722222222222222,0.06484787516627084,0.1951258289877216,0.041894790784690196,0.20442735582567045,0.005891680193652867,0.10232247284878863,0.07096982449859067,0.14674433118369046,0.044823963229384416,0.20525781122696043,0.019901936206171207,0.2110754309414144,0.028115953157328327,0.23703196072160876,0.03035009468605575
train_f1,0.16208309398863477,0.04985666701433451,0.16208309398863477,0.04985666701433451,0.41024947308069776,0.03910493343486291,0.2052001400387838,0.0021858197378906846,0.9720184498963569,0.008711650382502826,0.9720184498963569,0.008711650382502826,0.21275882596577,0.009851439817352228,0.29283753422391473,0.017184869609538914,0.2848286919037566,0.01547787694652961
